Year,Month,Day,Hour (in GMT),Minute,Second,Depth raw (cm),Temperature (deg C),"Depth (baro-corrected, cm)",Discharge (cfs or ft^3/s)
2004,10,12,6,30,0,95,3.9,21.3,1.736
2004,10,12,7,0,0,94.9,3.79,21.2,1.7113
2004,10,12,7,30,0,95.2,3.7,21.5,1.786
2004,10,12,8,0,0,95.7,3.61,21.9,1.8889
2004,10,12,8,30,0,95.4,3.59,21.2,1.7113
2004,10,12,9,0,0,95.1,3.56,21,1.6627
2004,10,12,9,30,0,95.6,3.52,21.8,1.8628
2004,10,12,10,0,0,95.4,3.58,21.5,1.786
2004,10,12,10,30,0,95.9,3.53,21.9,1.8889
2004,10,12,11,0,0,95.7,3.38,22.1,1.9418
2004,10,12,11,30,0,95.7,3.39,21.8,1.8628
2004,10,12,12,0,0,95.7,3.39,21.7,1.8369
2004,10,12,12,30,0,96.4,3.39,22.3,1.9956
2004,10,12,13,0,0,96,3.35,21.5,1.786
2004,10,12,13,30,0,96.1,3.35,21.7,1.8369
2004,10,12,14,0,0,96.7,3.28,22.3,1.9956
2004,10,12,14,30,0,96.6,3.3,21.8,1.8628
2004,10,12,15,0,0,96.9,3.32,22,1.9152
2004,10,12,15,30,0,96.9,3.37,22,1.9152
2004,10,12,16,0,0,97.3,3.5,22.1,1.9418
2004,10,12,16,30,0,97.4,3.72,22.2,1.9686
2004,10,12,17,0,0,97.5,5.07,22.7,2.1063
2004,10,12,17,30,0,97.5,5.13,23.4,2.3098
2004,10,12,18,0,0,96.7,5.35,22.8,2.1346
2004,10,12,18,30,0,96.7,5.92,23.8,2.4317
2004,10,12,19,0,0,96.4,6.68,23.2,2.2504
2004,10,12,19,30,0,96.1,7.56,23.7,2.4008
2004,10,12,20,0,0,96.6,8.36,23.5,2.3399
2004,10,12,20,30,0,95.8,8.82,22.7,2.1063
2004,10,12,21,0,0,95.9,9.67,22.8,2.1346
2004,10,12,21,30,0,95.8,10.29,22.4,2.0229
2004,10,12,22,0,0,95.5,10.5,22.2,1.9686
2004,10,12,22,30,0,95.5,10.63,22.3,1.9956
2004,10,12,23,0,0,95.2,10.53,22.2,1.9686
2004,10,12,23,30,0,95.4,10.41,22.3,1.9956
2004,10,13,0,0,0,94.9,10.03,21.9,1.8889
2004,10,13,0,30,0,94.9,9.83,22.6,2.0783
2004,10,13,1,0,0,95.3,9.19,22.4,2.0229
2004,10,13,1,30,0,95.5,9.25,22.6,2.0783
2004,10,13,2,0,0,95.6,9.1,22.3,1.9956
2004,10,13,2,30,0,95.7,8.78,22.6,2.0783
2004,10,13,3,0,0,95.4,8.23,22.1,1.9418
2004,10,13,3,30,0,96.1,8.2,22.5,2.0505
2004,10,13,4,0,0,96,7.62,22.1,1.9418
2004,10,13,4,30,0,96.2,7.27,21.9,1.8889
2004,10,13,5,0,0,96.3,6.86,21.5,1.786
2004,10,13,5,30,0,97.1,6.74,22.1,1.9418
2004,10,13,6,0,0,96.6,6.45,21.7,1.8369
2004,10,13,6,30,0,97.1,6.32,22.2,1.9686
2004,10,13,7,0,0,96.9,6.21,21.9,1.8889
2004,10,13,7,30,0,97.1,6.5,22.3,1.9956
2004,10,13,8,0,0,97,6.1,22.3,1.9956
2004,10,13,8,30,0,96.7,5.8,21.8,1.8628
2004,10,13,9,0,0,97.1,5.9,22.4,2.0229
2004,10,13,9,30,0,97.3,5.8,22.6,2.0783
2004,10,13,10,0,0,97.6,5.63,22.5,2.0505
2004,10,13,10,30,0,97.4,5.47,22.5,2.0505
2004,10,13,11,0,0,97.5,5.25,22.7,2.1063
2004,10,13,11,30,0,97.6,4.94,22.4,2.0229
2004,10,13,12,0,0,96.9,4.72,21.6,1.8113
2004,10,13,12,30,0,97.3,4.68,21.7,1.8369
2004,10,13,13,0,0,97.5,4.44,21.9,1.8889
2004,10,13,13,30,0,97.7,4.17,21.9,1.8889
2004,10,13,14,0,0,97.6,3.97,21.8,1.8628
2004,10,13,14,30,0,97.5,3.82,21.8,1.8628
2004,10,13,15,0,0,97.3,3.75,21.7,1.8369
2004,10,13,15,30,0,97.5,3.87,21.9,1.8889
2004,10,13,16,0,0,97.7,4.03,21.8,1.8628
2004,10,13,16,30,0,98.2,4.26,22.6,2.0783
2004,10,13,17,0,0,98.8,5.64,23.4,2.3098
2004,10,13,17,30,0,98.5,5.72,24,2.4943
2004,10,13,18,0,0,98.1,6.06,23.7,2.4008
2004,10,13,18,30,0,97.5,6.74,23.4,2.3098
2004,10,13,19,0,0,97.5,7.64,23.9,2.4629
2004,10,13,19,30,0,96.8,8.49,23.6,2.3702
2004,10,13,20,0,0,96.5,9.15,23.1,2.2211
2004,10,13,20,30,0,96.2,9.75,22.7,2.1063
2004,10,13,21,0,0,96.3,10.24,22.4,2.0229
2004,10,13,21,30,0,96,10.79,21.9,1.8889
2004,10,13,22,0,0,96.1,11.15,22.2,1.9686
2004,10,13,22,30,0,95.7,11.17,21.6,1.8113
2004,10,13,23,0,0,95.9,11.11,22,1.9152
2004,10,13,23,30,0,96.1,10.89,22.2,1.9686
2004,10,14,0,0,0,96.3,10.63,22.7,2.1063
2004,10,14,0,30,0,96.5,10.45,22.6,2.0783
2004,10,14,1,0,0,96.6,10.06,22.5,2.0505
2004,10,14,1,30,0,97.1,9.89,22.7,2.1063
2004,10,14,2,0,0,97.4,9.4,22.6,2.0783
2004,10,14,2,30,0,97.3,9.04,22.3,1.9956
2004,10,14,3,0,0,97.3,8.6,22,1.9152
2004,10,14,3,30,0,97.7,8.26,22.1,1.9418
2004,10,14,4,0,0,97.7,7.9,21.7,1.8369
2004,10,14,4,30,0,98.3,7.63,21.8,1.8628
2004,10,14,5,0,0,98.2,7.33,21.5,1.786
2004,10,14,5,30,0,98.5,6.94,21.8,1.8628
2004,10,14,6,0,0,98.2,6.15,21.5,1.786
2004,10,14,6,30,0,97.7,5.34,20.8,1.615
2004,10,14,7,0,0,98.3,5.71,21.7,1.8369
2004,10,14,7,30,0,97.7,5.87,21,1.6627
2004,10,14,8,0,0,98.4,6.25,21.5,1.786
2004,10,14,8,30,0,98.5,5.68,21.7,1.8369
2004,10,14,9,0,0,98.7,5.55,22,1.9152
2004,10,14,9,30,0,98.1,5.25,21,1.6627
2004,10,14,10,0,0,98.7,5.11,21.5,1.786
2004,10,14,10,30,0,98.7,4.76,21.7,1.8369
2004,10,14,11,0,0,98.7,4.5,21.8,1.8628
2004,10,14,11,30,0,98.1,4.19,20.9,1.6388
2004,10,14,12,0,0,98.2,4.06,21.3,1.736
2004,10,14,12,30,0,98.3,4.07,21.4,1.7609
2004,10,14,13,0,0,97.9,3.9,20.6,1.5683
2004,10,14,13,30,0,98.6,3.76,21.3,1.736
2004,10,14,14,0,0,98.4,3.56,21,1.6627
2004,10,14,14,30,0,98.7,3.54,21.3,1.736
2004,10,14,15,0,0,98.3,3.29,20.8,1.615
2004,10,14,15,30,0,98.9,3.57,21.4,1.7609
2004,10,14,16,0,0,99.1,3.62,21.7,1.8369
2004,10,14,16,30,0,98.7,3.77,21.9,1.8889
2004,10,14,17,0,0,99.5,5.33,23.2,2.2504
2004,10,14,17,30,0,98.7,5.42,23.2,2.2504
2004,10,14,18,0,0,98.2,5.83,23.5,2.3399
2004,10,14,18,30,0,97.7,6.57,24.3,2.5901
2004,10,14,19,0,0,97.2,7.52,23.4,2.3098
2004,10,14,19,30,0,96.8,8.49,23.4,2.3098
2004,10,14,20,0,0,96.3,9.46,22.8,2.1346
2004,10,14,20,30,0,95.8,10.45,22,1.9152
2004,10,14,21,0,0,95.5,11.16,22,1.9152
2004,10,14,21,30,0,95.4,11.75,22.3,1.9956
2004,10,14,22,0,0,95.3,12.09,21.8,1.8628
2004,10,14,22,30,0,95.1,12.35,21.7,1.8369
2004,10,14,23,0,0,95.3,12.51,22,1.9152
2004,10,14,23,30,0,95.3,12.37,22.5,2.0505
2004,10,15,0,0,0,95.5,12.13,22.4,2.0229
2004,10,15,0,30,0,95.8,11.83,22.9,2.1632
2004,10,15,1,0,0,95.6,11.75,22.6,2.0783
2004,10,15,1,30,0,95.5,11.39,22.4,2.0229
2004,10,15,2,0,0,96,10.82,22.4,2.0229
2004,10,15,2,30,0,95.7,10.31,22.1,1.9418
2004,10,15,3,0,0,95.8,9.85,21.9,1.8889
2004,10,15,3,30,0,95.9,9.39,21.8,1.8628
2004,10,15,4,0,0,95.4,9.04,21.8,1.8628
2004,10,15,4,30,0,95.4,8.67,21.6,1.8113
2004,10,15,5,0,0,95.5,8.22,21.6,1.8113
2004,10,15,5,30,0,95.4,7.84,21,1.6627
2004,10,15,6,0,0,95.8,7.47,21.6,1.8113
2004,10,15,6,30,0,95.5,7.15,21,1.6627
2004,10,15,7,0,0,95.6,7.03,21.4,1.7609
2004,10,15,7,30,0,95.8,6.63,21.5,1.786
2004,10,15,8,0,0,95.7,6.31,21.4,1.7609
2004,10,15,8,30,0,94.9,5.96,20.6,1.5683
2004,10,15,9,0,0,95,5.89,21.1,1.6869
2004,10,15,9,30,0,95.3,5.58,21.2,1.7113
2004,10,15,10,0,0,95.5,5.37,21,1.6627
2004,10,15,10,30,0,94.7,5.2,21,1.6627
2004,10,15,11,0,0,94.7,5.06,21.1,1.6869
2004,10,15,11,30,0,94.7,4.87,21.3,1.736
2004,10,15,12,0,0,94.5,4.74,21.1,1.6869
2004,10,15,12,30,0,94.6,4.55,21.1,1.6869
2004,10,15,13,0,0,94.7,4.32,21.4,1.7609
2004,10,15,13,30,0,94.3,4.14,20.8,1.615
2004,10,15,14,0,0,94.4,4,20.9,1.6388
2004,10,15,14,30,0,94.5,3.88,21.1,1.6869
2004,10,15,15,0,0,94.3,3.73,20.9,1.6388
2004,10,15,15,30,0,94.4,3.93,21.1,1.6869
2004,10,15,16,0,0,94.7,4.1,20.9,1.6388
2004,10,15,16,30,0,94.4,4.34,21.2,1.7113
2004,10,15,17,0,0,95.3,5.93,22.5,2.0505
2004,10,15,17,30,0,94.6,6.24,22.6,2.0783
2004,10,15,18,0,0,93.9,6.7,22.6,2.0783
2004,10,15,18,30,0,93.7,7.38,23,2.192
2004,10,15,19,0,0,93.3,8.13,22.5,2.0505
2004,10,15,19,30,0,93.1,9.13,23.3,2.28
2004,10,15,20,0,0,93,9.93,22.9,2.1632
2004,10,15,20,30,0,92.4,10.63,22.5,2.0505
2004,10,15,21,0,0,92.3,11.1,22.3,1.9956
2004,10,15,21,30,0,92.1,11.49,22.7,2.1063
2004,10,15,22,0,0,91.7,11.68,22.7,2.1063
2004,10,15,22,30,0,91.7,12,22.6,2.0783
2004,10,15,23,0,0,91.8,12.11,22.6,2.0783
2004,10,15,23,30,0,92.1,12.01,23.1,2.2211
2004,10,16,0,0,0,91.9,11.88,22.7,2.1063
2004,10,16,0,30,0,92.1,11.79,22.9,2.1632
2004,10,16,1,0,0,92.3,11.65,23.3,2.28
2004,10,16,1,30,0,92.2,11.21,23.3,2.28
2004,10,16,2,0,0,92,10.72,22.8,2.1346
2004,10,16,2,30,0,92,10.31,22.4,2.0229
2004,10,16,3,0,0,91.9,9.87,21.9,1.8889
2004,10,16,3,30,0,91.9,9.47,21.8,1.8628
2004,10,16,4,0,0,92.2,9.14,22.1,1.9418
2004,10,16,4,30,0,92,8.73,21.6,1.8113
2004,10,16,5,0,0,91.7,8.38,21.4,1.7609
2004,10,16,5,30,0,91.7,8.03,21.5,1.786
2004,10,16,6,0,0,91.8,7.62,21.5,1.786
2004,10,16,6,30,0,91.5,7.33,21.2,1.7113
2004,10,16,7,0,0,91.7,7.06,21.3,1.736
2004,10,16,7,30,0,91.3,6.73,21,1.6627
2004,10,16,8,0,0,91.1,6.5,21.3,1.736
2004,10,16,8,30,0,91.5,6.24,21.4,1.7609
2004,10,16,9,0,0,90.7,6,20.5,1.5452
2004,10,16,9,30,0,91,5.75,20.8,1.615
2004,10,16,10,0,0,90.9,5.52,21,1.6627
2004,10,16,10,30,0,90.6,5.36,20.8,1.615
2004,10,16,11,0,0,89.9,5.15,20.2,1.4775
2004,10,16,11,30,0,90.3,4.97,21,1.6627
2004,10,16,12,0,0,90.1,4.78,20.7,1.5915
2004,10,16,12,30,0,90.1,4.52,20.8,1.615
2004,10,16,13,0,0,89.9,4.32,20.7,1.5915
2004,10,16,13,30,0,89.2,4.08,20,1.4334
2004,10,16,14,0,0,89.6,3.85,20.3,1.4998
2004,10,16,14,30,0,89.2,3.79,20.1,1.4553
2004,10,16,15,0,0,89.6,3.78,20.3,1.4998
2004,10,16,15,30,0,89.6,3.93,20.4,1.5224
2004,10,16,16,0,0,89.3,4.21,20.6,1.5683
2004,10,16,16,30,0,89.1,4.6,20.8,1.615
2004,10,16,17,0,0,89.6,5.77,21.8,1.8628
2004,10,16,17,30,0,89,6.01,21.8,1.8628
2004,10,16,18,0,0,88.9,6.36,22.7,2.1063
2004,10,16,18,30,0,88.5,7.01,22.8,2.1346
2004,10,16,19,0,0,88.1,7.59,22.4,2.0229
2004,10,16,19,30,0,87.8,8.37,22.8,2.1346
2004,10,16,20,0,0,87.5,9,23.2,2.2504
2004,10,16,20,30,0,86.8,9.63,22.6,2.0783
2004,10,16,21,0,0,86.3,10.13,22.4,2.0229
2004,10,16,21,30,0,86.2,10.65,22.6,2.0783
2004,10,16,22,0,0,85.7,10.96,22.4,2.0229
2004,10,16,22,30,0,85.7,11.04,22.4,2.0229
2004,10,16,23,0,0,85.7,11.21,22.6,2.0783
2004,10,16,23,30,0,85.7,11.06,22.4,2.0229
2004,10,17,0,0,0,85.7,10.75,22.3,1.9956
2004,10,17,0,30,0,85.5,10.41,22.2,1.9686
2004,10,17,1,0,0,85.1,10.03,22,1.9152
2004,10,17,1,30,0,85.3,9.73,21.6,1.8113
2004,10,17,2,0,0,85.5,9.31,21.5,1.786
2004,10,17,2,30,0,85.4,8.77,21.3,1.736
2004,10,17,3,0,0,85.5,8.39,21.4,1.7609
2004,10,17,3,30,0,85.5,8.25,21.5,1.786
2004,10,17,4,0,0,85.3,8.1,21.7,1.8369
2004,10,17,4,30,0,85.2,7.67,21.2,1.7113
2004,10,17,5,0,0,85.1,7.4,20.5,1.5452
2004,10,17,5,30,0,85,7.13,20.6,1.5683
2004,10,17,6,0,0,85.1,7.04,20.8,1.615
2004,10,17,6,30,0,85.1,7,21,1.6627
2004,10,17,7,0,0,84.2,6.91,20.8,1.615
2004,10,17,7,30,0,84.4,6.75,21.1,1.6869
2004,10,17,8,0,0,84.7,6.47,20.9,1.6388
2004,10,17,8,30,0,84.8,6,21.3,1.736
2004,10,17,9,0,0,85.2,5.8,21.8,1.8628
2004,10,17,9,30,0,84.8,5.35,21.3,1.736
2004,10,17,10,0,0,84.5,4.96,21,1.6627
2004,10,17,10,30,0,83.9,4.91,21.4,1.7609
2004,10,17,11,0,0,84.3,4.81,21.6,1.8113
2004,10,17,11,30,0,84.5,4.73,22,1.9152
2004,10,17,12,0,0,83.9,4.6,21.8,1.8628
2004,10,17,12,30,0,84.1,4.52,22.2,1.9686
2004,10,17,13,0,0,84.1,4.25,22.2,1.9686
2004,10,17,13,30,0,84,4.05,22.2,1.9686
2004,10,17,14,0,0,84,3.96,22.1,1.9418
2004,10,17,14,30,0,84.3,3.72,22.2,1.9686
2004,10,17,15,0,0,84.4,3.65,22.2,1.9686
2004,10,17,15,30,0,84.8,3.67,22.6,2.0783
2004,10,17,16,0,0,84.5,3.76,22.3,1.9956
2004,10,17,16,30,0,84.7,3.94,22.5,2.0505
2004,10,17,17,0,0,85.3,4.4,22.8,2.1346
2004,10,17,17,30,0,85.5,4.6,23,2.192
2004,10,17,18,0,0,85.7,4.81,23,2.192
2004,10,17,18,30,0,85.9,5.14,23.6,2.3702
2004,10,17,19,0,0,86,5.52,24.1,2.5259
2004,10,17,19,30,0,86,5.98,23.6,2.3702
2004,10,17,20,0,0,86.1,6.24,24.1,2.5259
2004,10,17,20,30,0,86.2,6.42,24.9,2.789
2004,10,17,21,0,0,86.1,6.45,25,2.8231
2004,10,17,21,30,0,85.5,6.63,24.5,2.6553
2004,10,17,22,0,0,85.7,6.75,24.6,2.6883
2004,10,17,22,30,0,86.2,6.6,25.3,2.9271
2004,10,17,23,0,0,86.3,6.37,24.9,2.789
2004,10,17,23,30,0,86.7,6.1,25.1,2.8575
2004,10,18,0,0,0,86.7,5.69,25.1,2.8575
2004,10,18,0,30,0,86.7,5.13,25,2.8231
2004,10,18,1,0,0,86.9,4.46,25.2,2.8921
2004,10,18,1,30,0,87.1,4.07,25.3,2.9271
2004,10,18,2,0,0,87.3,4,25.5,2.9978
2004,10,18,2,30,0,86.3,3.79,25.2,2.8921
2004,10,18,3,0,0,86.4,3.53,24.7,2.7216
2004,10,18,3,30,0,87.3,3.02,25.5,2.9978
2004,10,18,4,0,0,87.1,2.58,25.3,2.9271
2004,10,18,4,30,0,87.6,2.35,25.8,3.106
2004,10,18,5,0,0,87.3,2.09,25,2.8231
2004,10,18,5,30,0,88.1,1.88,25.9,3.1426
2004,10,18,6,0,0,88.1,1.65,25.6,3.0336
2004,10,18,6,30,0,88,1.66,25.6,3.0336
2004,10,18,7,0,0,87.9,1.65,25.5,2.9978
2004,10,18,7,30,0,88.9,1.58,26.2,3.2543
2004,10,18,8,0,0,88.7,1.51,25.6,3.0336
2004,10,18,8,30,0,88.5,1.59,25.3,2.9271
2004,10,18,9,0,0,89.5,1.68,26.1,3.2168
2004,10,18,9,30,0,89.7,1.69,26.3,3.2921
2004,10,18,10,0,0,89.3,1.72,25.8,3.106
2004,10,18,10,30,0,89.3,1.73,26,3.1796
2004,10,18,11,0,0,89.3,1.7,25.7,3.0696
2004,10,18,11,30,0,89.1,1.74,25.7,3.0696
2004,10,18,12,0,0,89.1,1.72,26,3.1796
2004,10,18,12,30,0,88.5,1.66,25.2,2.8921
2004,10,18,13,0,0,88.3,1.63,25.1,2.8575
2004,10,18,13,30,0,88.1,1.6,25.1,2.8575
2004,10,18,14,0,0,87.8,1.53,24.9,2.789
2004,10,18,14,30,0,87.9,1.5,25,2.8231
2004,10,18,15,0,0,87.9,1.47,25.3,2.9271
2004,10,18,15,30,0,87.9,1.54,24.6,2.6883
2004,10,18,16,0,0,87.9,1.63,24.3,2.5901
2004,10,18,16,30,0,87.7,1.8,24.6,2.6883
2004,10,18,17,0,0,87.8,2.17,24.7,2.7216
2004,10,18,17,30,0,88.1,2.8,24.9,2.789
2004,10,18,18,0,0,88.1,3.32,24.7,2.7216
2004,10,18,18,30,0,87.5,3.63,24,2.4943
2004,10,18,19,0,0,87.3,4.24,23.5,2.3399
2004,10,18,19,30,0,86.7,4.82,23.6,2.3702
2004,10,18,20,0,0,87,5.67,24,2.4943
2004,10,18,20,30,0,86.8,6.42,23.7,2.4008
2004,10,18,21,0,0,86.3,7.09,23.7,2.4008
2004,10,18,21,30,0,86.5,7.49,23.6,2.3702
2004,10,18,22,0,0,86.9,7.64,23.8,2.4317
2004,10,18,22,30,0,87.4,7.53,23.6,2.3702
2004,10,18,23,0,0,87.4,7.27,24.1,2.5259
2004,10,18,23,30,0,87.3,7.07,24.2,2.5579
2004,10,19,0,0,0,87.6,6.91,24.1,2.5259
2004,10,19,0,30,0,87.7,6.69,24.2,2.5579
2004,10,19,1,0,0,87.9,6.42,24.7,2.7216
2004,10,19,1,30,0,87.9,6.13,24.7,2.7216
2004,10,19,2,0,0,88.4,5.84,24.9,2.789
2004,10,19,2,30,0,88.7,5.62,24.8,2.7551
2004,10,19,3,0,0,88.9,5.36,25.7,3.0696
2004,10,19,3,30,0,89.4,5.14,26.3,3.2921
2004,10,19,4,0,0,88.7,4.95,25.6,3.0336
2004,10,19,4,30,0,88.6,4.76,25.7,3.0696
2004,10,19,5,0,0,89.5,4.67,26.4,3.3302
2004,10,19,5,30,0,89.1,4.59,26,3.1796
2004,10,19,6,0,0,89.4,4.55,26.2,3.2543
2004,10,19,6,30,0,88.9,4.51,26.4,3.3302
2004,10,19,7,0,0,89,4.48,26.3,3.2921
2004,10,19,7,30,0,88.5,4.49,26.2,3.2543
2004,10,19,8,0,0,88.7,4.49,26.3,3.2921
2004,10,19,8,30,0,88.5,4.49,26.3,3.2921
2004,10,19,9,0,0,88.7,4.41,26.7,3.4462
2004,10,19,9,30,0,88.7,4.33,26.5,3.3685
2004,10,19,10,0,0,88.3,4.27,26.7,3.4462
2004,10,19,10,30,0,88,4.25,26.3,3.2921
2004,10,19,11,0,0,87.6,4.09,26.3,3.2921
2004,10,19,11,30,0,87.7,3.96,26.8,3.4854
2004,10,19,12,0,0,87.7,3.75,26.9,3.525
2004,10,19,12,30,0,87.4,3.64,27.1,3.605
2004,10,19,13,0,0,87.2,3.61,27,3.5649
2004,10,19,13,30,0,87.3,3.53,27.2,3.6455
2004,10,19,14,0,0,87.1,3.38,27.3,3.6862
2004,10,19,14,30,0,86.7,3.28,27.5,3.7686
2004,10,19,15,0,0,86.9,3.32,27.6,3.8103
2004,10,19,15,30,0,86.6,3.2,27.5,3.7686
2004,10,19,16,0,0,86.6,3.09,27.2,3.6455
2004,10,19,16,30,0,86.7,2.88,27.4,3.7273
2004,10,19,17,0,0,87.1,2.62,27.7,3.8523
2004,10,19,17,30,0,87.7,2.44,28.2,4.0668
2004,10,19,18,0,0,87.8,2.17,28.3,4.1106
2004,10,19,18,30,0,87.8,1.86,28.3,4.1106
2004,10,19,19,0,0,87.4,1.48,28.5,4.1992
2004,10,19,19,30,0,87.3,1.19,28.5,4.1992
2004,10,19,20,0,0,86.7,1.05,28.8,4.3345
2004,10,19,20,30,0,86.5,0.95,29.4,4.6137
2004,10,19,21,0,0,86.3,0.66,29,4.4263
2004,10,19,21,30,0,85.5,0.3,28.8,4.3345
2004,10,19,22,0,0,86.4,0.17,29.3,4.5664
2004,10,19,22,30,0,86.4,-0.12,29.6,4.7094
2004,10,19,23,0,0,87.1,-0.18,31.3,5.5764
2004,10,19,23,30,0,87.3,-0.17,31.6,5.7396
2004,10,20,0,0,0,93.5,-0.14,38.7,10.59
2004,10,20,0,30,0,93.1,-0.13,38.3,10.263
2004,10,20,1,0,0,90.7,-0.1,36.1,8.5838
2004,10,20,1,30,0,88.6,-0.11,34.2,7.2899
2004,10,20,2,0,0,86.5,-0.11,32.2,6.0757
2004,10,20,2,30,0,84.7,-0.07,30.9,5.3636
2004,10,20,3,0,0,84.1,-0.04,30.3,5.0546
2004,10,20,3,30,0,83.8,-0.04,29.6,4.7094
2004,10,20,4,0,0,83.5,-0.02,29,4.4263
2004,10,20,4,30,0,83.9,0.01,29.2,4.5193
2004,10,20,5,0,0,84.8,-0.15,29.4,4.6137
2004,10,20,5,30,0,87.2,-0.14,31.5,5.6849
2004,10,20,6,0,0,90.1,-0.13,34.3,7.3545
2004,10,20,6,30,0,91.9,-0.16,36,8.5122
2004,10,20,7,0,0,99.3,-0.18,43.2,14.761
2004,10,20,7,30,0,100.5,-0.14,44.7,16.361
2004,10,20,8,0,0,100.7,-0.09,44.5,16.142
2004,10,20,8,30,0,100.3,-0.14,44.2,15.816
2004,10,20,9,0,0,99,-0.15,42.8,14.352
2004,10,20,9,30,0,96.8,-0.14,40.4,12.058
2004,10,20,10,0,0,96.7,-0.14,40.3,11.968
2004,10,20,10,30,0,96.9,-0.15,40.3,11.968
2004,10,20,11,0,0,97.3,-0.14,41.3,12.887
2004,10,20,11,30,0,97.3,-0.13,41.4,12.982
2004,10,20,12,0,0,98.3,-0.15,42.4,13.951
2004,10,20,12,30,0,97.9,-0.12,42.1,13.655
2004,10,20,13,0,0,97.7,-0.14,41.7,13.268
2004,10,20,13,30,0,97.5,-0.15,41.3,12.887
2004,10,20,14,0,0,97.7,-0.14,41.2,12.793
2004,10,20,14,30,0,99.5,-0.15,43.2,14.761
2004,10,20,15,0,0,101.3,-0.16,44.7,16.361
2004,10,20,15,30,0,102.7,-0.14,46,17.839
2004,10,20,16,0,0,102.6,-0.13,45.6,17.375
2004,10,20,16,30,0,101.4,-0.11,44.6,16.251
2004,10,20,17,0,0,98.9,-0.12,41.8,13.364
2004,10,20,17,30,0,96.3,-0.1,39.4,11.179
2004,10,20,18,0,0,94.7,-0.09,37.9,9.9429
2004,10,20,18,30,0,93.5,-0.08,36.1,8.5838
2004,10,20,19,0,0,95.9,-0.14,37.2,9.3986
2004,10,20,19,30,0,100.5,-0.14,41.3,12.887
2004,10,20,20,0,0,105.5,-0.12,46.1,17.956
2004,10,20,20,30,0,107.5,-0.14,48,20.282
2004,10,20,21,0,0,107.5,-0.07,48,20.282
2004,10,20,21,30,0,104.3,-0.07,44.7,16.361
2004,10,20,22,0,0,99.3,-0.05,39.7,11.438
2004,10,20,22,30,0,96.5,-0.04,37.2,9.3986
2004,10,20,23,0,0,94.2,-0.01,34.5,7.4849
2004,10,20,23,30,0,93,-0.01,33.4,6.7865
2004,10,21,0,0,0,93.5,-0.01,33.7,6.9724
2004,10,21,0,30,0,94.3,-0.06,33.8,7.0352
2004,10,21,1,0,0,94.7,-0.08,34.1,7.2256
2004,10,21,1,30,0,95.3,-0.1,34.7,7.6168
2004,10,21,2,0,0,95.2,-0.13,34.2,7.2899
2004,10,21,2,30,0,95.7,-0.09,33.8,7.0352
2004,10,21,3,0,0,96,-0.14,34,7.1618
2004,10,21,3,30,0,96.1,-0.16,33.8,7.0352
2004,10,21,4,0,0,96.6,-0.14,34.1,7.2256
2004,10,21,4,30,0,96.7,-0.14,33.8,7.0352
2004,10,21,5,0,0,97.1,-0.14,33.7,6.9724
2004,10,21,5,30,0,97.5,-0.14,34,7.1618
2004,10,21,6,0,0,98.1,-0.16,34.3,7.3545
2004,10,21,6,30,0,99.2,-0.16,34.8,7.6833
2004,10,21,7,0,0,99.6,-0.15,35.3,8.0218
2004,10,21,7,30,0,99.9,-0.16,35.6,8.2296
2004,10,21,8,0,0,100.3,-0.14,36,8.5122
2004,10,21,8,30,0,100.7,-0.15,36.4,8.8012
2004,10,21,9,0,0,101.2,-0.14,36.6,8.9481
2004,10,21,9,30,0,101.4,-0.09,36.9,9.1715
2004,10,21,10,0,0,101.2,-0.14,36.8,9.0966
2004,10,21,10,30,0,101,-0.14,36.6,8.9481
2004,10,21,11,0,0,101,-0.13,36.6,8.9481
2004,10,21,11,30,0,101.2,-0.12,36.7,9.0221
2004,10,21,12,0,0,102,-0.16,37.3,9.4751
2004,10,21,12,30,0,102.2,-0.12,37.7,9.7853
2004,10,21,13,0,0,102.4,-0.16,37.8,9.8639
2004,10,21,13,30,0,103.3,-0.15,38.6,10.508
2004,10,21,14,0,0,104.6,-0.13,39.9,11.613
2004,10,21,14,30,0,105,-0.12,40.2,11.879
2004,10,21,15,0,0,106.5,-0.09,41.5,13.076
2004,10,21,15,30,0,108.3,-0.13,43.2,14.761
2004,10,21,16,0,0,108.5,-0.12,43.3,14.864
2004,10,21,16,30,0,109.3,-0.13,44.3,15.924
2004,10,21,17,0,0,107.2,-0.11,42.7,14.251
2004,10,21,17,30,0,103.7,-0.04,39.9,11.613
2004,10,21,18,0,0,101.3,0.07,38,10.022
2004,10,21,18,30,0,100.5,0.17,40.4,12.058
2004,10,21,19,0,0,100.2,0.23,41.8,13.364
2004,10,21,19,30,0,100,0.32,40,11.701
2004,10,21,20,0,0,100.5,0.39,41.1,12.7
2004,10,21,20,30,0,99.9,0.42,40.6,12.239
2004,10,21,21,0,0,99.7,0.45,39.1,10.924
2004,10,21,21,30,0,100.4,0.44,39.2,11.009
2004,10,21,22,0,0,100.4,0.4,38.8,10.673
2004,10,21,22,30,0,100.7,0.31,38.7,10.59
2004,10,21,23,0,0,100.5,0.28,38.5,10.426
2004,10,21,23,30,0,100.4,0.2,37.9,9.9429
2004,10,22,0,0,0,100.6,0.16,37.9,9.9429
2004,10,22,0,30,0,101.1,0.1,38,10.022
2004,10,22,1,0,0,100.5,0.03,37.6,9.7071
