date(yyyy/mm/dd), Estimated_unimpaired_flow_into_HetchHetchy(cubic_meters_per_second)
1995/10/01,  4.76
1995/10/02,  4.39
1995/10/03,  4.11
1995/10/04,  3.91
1995/10/05,  3.91
1995/10/06,  3.82
1995/10/07,  3.91
1995/10/08,  3.71
1995/10/09,  3.54
1995/10/10,  3.54
1995/10/11,  3.40
1995/10/12,  3.40
1995/10/13,  3.40
1995/10/14,  3.34
1995/10/15,  3.40
1995/10/16,  3.40
1995/10/17,  3.54
1995/10/18,  3.34
1995/10/19,  3.14
1995/10/20,  2.97
1995/10/21,  2.66
1995/10/22,  2.77
1995/10/23,  2.49
1995/10/24,  2.21
1995/10/25,  2.01
1995/10/26,  2.10
1995/10/27,  2.31
1995/10/28,  2.10
1995/10/29,  2.01
1995/10/30,  1.93
1995/10/31,  1.64
1995/11/01,  1.44
1995/11/02,  1.36
1995/11/03,  1.36
1995/11/04,  1.44
1995/11/05,  1.25
1995/11/06,  1.25
1995/11/07,  1.13
1995/11/08,  1.25
1995/11/09,  1.25
1995/11/10,  1.25
1995/11/11,  1.25
1995/11/12,  1.08
1995/11/13,  1.13
1995/11/14,  1.08
1995/11/15,  0.96
1995/11/16,  0.96
1995/11/17,  1.13
1995/11/18,  1.08
1995/11/19,  0.96
1995/11/20,  1.08
1995/11/21,  1.08
1995/11/22,  0.68
1995/11/23,  0.88
1995/11/24,  0.67
1995/11/25,  0.88
1995/11/26,  0.79
1995/11/27,  0.50
1995/11/28,  0.47
1995/11/29,  0.64
1995/11/30,  0.55
1995/12/01,  0.68
1995/12/02,  0.68
1995/12/03,  0.68
1995/12/04,  0.79
1995/12/05,  0.68
1995/12/06,  0.68
1995/12/07,  1.08
1995/12/08,  1.36
1995/12/09,  1.08
1995/12/10,  1.13
1995/12/11, 11.46
1995/12/12, 56.63
1995/12/13, 28.88
1995/12/14, 16.42
1995/12/15, 13.19
1995/12/16, 10.19
1995/12/17,  7.36
1995/12/18,  5.66
1995/12/19,  5.32
1995/12/20,  5.44
1995/12/21,  5.12
1995/12/22,  4.76
1995/12/23,  4.39
1995/12/24,  4.19
1995/12/25,  3.91
1995/12/26,  3.71
1995/12/27,  3.71
1995/12/28,  3.54
1995/12/29,  4.47
1995/12/30,  9.40
1995/12/31, 13.28
1996/01/01,  9.48
1996/01/02,  8.92
1996/01/03,  8.07
1996/01/04,  7.42
1996/01/05,  7.03
1996/01/06,  7.13
1996/01/07,  6.80
1996/01/08,  6.65
1996/01/09,  6.46
1996/01/10,  6.09
1996/01/11,  6.17
1996/01/12,  6.46
1996/01/13,  6.57
1996/01/14,  5.98
1996/01/15,  9.43
1996/01/16, 20.67
1996/01/17, 22.65
1996/01/18, 20.67
1996/01/19, 18.69
1996/01/20, 13.80
1996/01/21, 12.46
1996/01/22, 11.17
1996/01/23, 10.25
1996/01/24,  9.97
1996/01/25,  9.77
1996/01/26,  9.48
1996/01/27,  9.68
1996/01/28,  9.97
1996/01/29,  9.88
1996/01/30,  9.77
1996/01/31,  9.77
1996/02/01, 10.19
1996/02/02,  9.88
1996/02/03, 10.93
1996/02/04, 73.41
1996/02/05, 143.89
1996/02/06, 69.96
1996/02/07, 45.07
1996/02/08, 37.76
1996/02/09, 33.64
1996/02/10, 29.31
1996/02/11, 26.62
1996/02/12, 23.99
1996/02/13, 27.75
1996/02/14, 26.61
1996/02/15, 28.31
1996/02/16, 30.01
1996/02/17, 32.28
1996/02/18, 30.01
1996/02/19, 66.53
1996/02/20, 46.98
1996/02/21, 35.53
1996/02/22, 28.28
1996/02/23, 23.77
1996/02/24, 26.61
1996/02/25, 24.35
1996/02/26, 20.67
1996/02/27, 19.54
1996/02/28, 16.14
1996/02/29, 13.71
1996/03/01, 15.01
1996/03/02, 16.14
1996/03/03, 19.53
1996/03/04, 24.92
1996/03/05, 26.98
1996/03/06, 20.98
1996/03/07, 19.56
1996/03/08, 19.65
1996/03/09, 25.48
1996/03/10, 35.84
1996/03/11, 36.13
1996/03/12, 35.28
1996/03/13, 31.14
1996/03/14, 22.21
1996/03/15, 20.50
1996/03/16, 20.67
1996/03/17, 33.98
1996/03/18, 39.07
1996/03/19, 45.30
1996/03/20, 51.25
1996/03/21, 50.68
1996/03/22, 48.41
1996/03/23, 35.67
1996/03/24, 31.14
1996/03/25, 26.61
1996/03/26, 27.18
1996/03/27, 30.01
1996/03/28, 31.53
1996/03/29, 25.48
1996/03/30, 22.85
1996/03/31, 25.48
1996/04/01, 36.29
1996/04/02, 36.37
1996/04/03, 30.01
1996/04/04, 27.18
1996/04/05, 28.88
1996/04/06, 36.81
1996/04/07, 45.30
1996/04/08, 60.02
1996/04/09, 68.23
1996/04/10, 62.57
1996/04/11, 55.78
1996/04/12, 51.25
1996/04/13, 44.45
1996/04/14, 47.28
1996/04/15, 58.89
1996/04/16, 80.69
1996/04/17, 61.16
1996/04/18, 52.94
1996/04/19, 43.88
1996/04/20, 36.81
1996/04/21, 24.92
1996/04/22, 34.54
1996/04/23, 47.28
1996/04/24, 62.76
1996/04/25, 84.17
1996/04/26, 119.20
1996/04/27, 130.24
1996/04/28, 120.90
1996/04/29, 137.60
1996/04/30, 144.39
1996/05/01, 150.62
1996/05/02, 154.59
1996/05/03, 131.37
1996/05/04, 114.10
1996/05/05, 115.23
1996/05/06, 117.50
1996/05/07, 120.05
1996/05/08, 117.50
1996/05/09, 100.23
1996/05/10, 117.50
1996/05/11, 157.98
1996/05/12, 185.73
1996/05/13, 199.32
1996/05/14, 197.06
1996/05/15, 250.29
1996/05/16, 431.74
1996/05/17, 181.77
1996/05/18, 152.86
1996/05/19, 103.91
1996/05/20, 80.69
1996/05/21, 90.60
1996/05/22, 80.69
1996/05/23, 73.33
1996/05/24, 63.42
1996/05/25, 60.02
1996/05/26, 69.08
1996/05/27, 90.60
1996/05/28, 79.28
1996/05/29, 90.03
1996/05/30, 94.56
1996/05/31, 104.99
1996/06/01, 130.61
1996/06/02, 163.34
1996/06/03, 186.26
1996/06/04, 197.60
1996/06/05, 186.06
1996/06/06, 193.02
1996/06/07, 206.68
1996/06/08, 213.19
1996/06/09, 178.53
1996/06/10, 156.26
1996/06/11, 142.70
1996/06/12, 133.86
1996/06/13, 149.67
1996/06/14, 133.32
1996/06/15, 127.12
1996/06/16, 117.79
1996/06/17, 106.68
1996/06/18, 100.64
1996/06/19, 96.46
1996/06/20, 96.01
1996/06/21, 87.10
1996/06/22, 78.95
1996/06/23, 74.18
1996/06/24, 73.28
1996/06/25, 65.92
1996/06/26, 54.35
1996/06/27, 39.38
1996/06/28, 34.27
1996/06/29, 38.79
1996/06/30, 52.04
1996/07/01, 63.21
1996/07/02, 67.84
1996/07/03, 75.21
1996/07/04, 66.70
1996/07/05, 50.16
1996/07/06, 52.55
1996/07/07, 51.74
1996/07/08, 53.23
1996/07/09, 52.66
1996/07/10, 49.01
1996/07/11, 50.11
1996/07/12, 72.20
1996/07/13, 68.23
1996/07/14, 57.82
1996/07/15, 58.89
1996/07/16, 43.88
1996/07/17, 34.54
1996/07/18, 28.30
1996/07/19, 26.58
1996/07/20, 20.23
1996/07/21, 19.54
1996/07/22, 19.54
1996/07/23, 21.80
1996/07/24, 21.80
1996/07/25, 22.65
1996/07/26, 20.67
1996/07/27, 19.54
1996/07/28, 20.67
1996/07/29, 21.52
1996/07/30, 21.52
1996/07/31, 19.82
1996/08/01, 18.40
1996/08/02, 16.14
1996/08/03, 12.74
1996/08/04, 10.48
1996/08/05,  6.17
1996/08/06,  5.42
1996/08/07,  5.24
1996/08/08,  4.77
1996/08/09,  4.53
1996/08/10,  4.53
1996/08/11,  4.53
1996/08/12,  4.50
1996/08/13,  4.47
1996/08/14,  4.39
1996/08/15,  4.53
1996/08/16,  4.47
1996/08/17,  4.39
1996/08/18,  4.28
1996/08/19,  4.11
1996/08/20,  4.11
1996/08/21,  4.11
1996/08/22,  3.82
1996/08/23,  3.40
1996/08/24,  3.54
1996/08/25,  3.14
1996/08/26,  3.06
1996/08/27,  3.14
1996/08/28,  3.06
1996/08/29,  3.06
1996/08/30,  2.86
1996/08/31,  2.97
1996/09/01,  2.77
1996/09/02,  2.86
1996/09/03,  2.66
1996/09/04,  2.66
1996/09/05,  2.38
1996/09/06,  2.27
1996/09/07,  2.27
1996/09/08,  2.24
1996/09/09,  2.01
1996/09/10,  2.01
1996/09/11,  1.93
1996/09/12,  1.73
1996/09/13,  1.81
1996/09/14,  1.73
1996/09/15,  1.64
1996/09/16,  1.44
1996/09/17,  1.44
1996/09/18,  1.36
1996/09/19,  1.13
1996/09/20,  1.08
1996/09/21,  1.13
1996/09/22,  0.87
1996/09/23,  0.79
1996/09/24,  0.79
1996/09/25,  0.79
1996/09/26,  0.88
1996/09/27,  0.96
1996/09/28,  0.68
1996/09/29,  0.79
1996/09/30,  0.68
1996/10/01,  1.81
1996/10/02,  1.64
1996/10/03,  1.73
1996/10/04,  1.81
1996/10/05,  1.73
1996/10/06,  1.53
1996/10/07,  1.73
1996/10/08,  1.73
1996/10/09,  1.73
1996/10/10,  1.64
1996/10/11,  1.81
1996/10/12,  1.64
1996/10/13,  1.73
1996/10/14,  1.81
1996/10/15,  1.73
1996/10/16,  1.81
1996/10/17,  1.73
1996/10/18,  1.73
1996/10/19,  1.81
1996/10/20,  1.93
1996/10/21,  1.93
1996/10/22,  1.81
1996/10/23,  2.01
1996/10/24,  1.81
1996/10/25,  1.93
1996/10/26,  2.10
1996/10/27,  2.10
1996/10/28,  2.49
1996/10/29,  2.77
1996/10/30,  2.90
1996/10/31,  3.06
1996/11/01,  3.06
1996/11/02,  3.06
1996/11/03,  3.06
1996/11/04,  2.97
1996/11/05,  2.66
1996/11/06,  2.49
1996/11/07,  2.27
1996/11/08,  2.58
1996/11/09,  2.97
1996/11/10,  2.97
1996/11/11,  2.97
1996/11/12,  2.97
1996/11/13,  3.06
1996/11/14,  2.78
1996/11/15,  2.86
1996/11/16,  2.58
1996/11/17, 33.80
1996/11/18, 82.67
1996/11/19, 38.22
1996/11/20, 38.74
1996/11/21, 56.67
1996/11/22, 89.48
1996/11/23, 41.37
1996/11/24, 26.08
1996/11/25, 17.84
1996/11/26, 12.17
1996/11/27,  9.06
1996/11/28,  7.08
1996/11/29,  5.66
1996/11/30,  4.53
1996/12/01,  3.40
1996/12/02,  3.26
1996/12/03,  3.91
1996/12/04,  7.25
1996/12/05, 50.11
1996/12/06, 21.23
1996/12/07, 14.86
1996/12/08, 17.66
1996/12/09, 21.80
1996/12/10, 45.02
1996/12/11, 57.76
1996/12/12, 50.14
1996/12/13, 38.70
1996/12/14, 32.56
1996/12/15, 26.33
1996/12/16, 20.95
1996/12/17, 19.25
1996/12/18, 18.40
1996/12/19, 17.27
1996/12/20, 15.86
1996/12/21, 14.72
1996/12/22, 14.72
1996/12/23, 14.72
1996/12/24, 14.50
1996/12/25, 15.29
1996/12/26, 20.95
1996/12/27, 21.80
1996/12/28, 18.93
1996/12/29, 42.26
1996/12/30, 70.22
1996/12/31, 66.20
1997/01/01, 395.90
1997/01/02, 1047.58
1997/01/03, 510.91
1997/01/04, 196.05
1997/01/05, 114.58
1997/01/06, 89.49
1997/01/07, 70.22
1997/01/08, 58.61
1997/01/09, 51.81
1997/01/10, 43.32
1997/01/11, 40.20
1997/01/12, 36.52
1997/01/13, 33.41
1997/01/14, 29.45
1997/01/15, 31.43
1997/01/16, 28.88
1997/01/17, 26.33
1997/01/18, 24.92
1997/01/19, 24.35
1997/01/20, 24.38
1997/01/21, 26.33
1997/01/22, 25.79
1997/01/23, 25.88
1997/01/24, 26.80
1997/01/25, 77.86
1997/01/26, 47.28
1997/01/27, 34.11
1997/01/28, 31.48
1997/01/29, 29.30
1997/01/30, 27.12
1997/01/31, 27.46
1997/02/01, 26.90
1997/02/02, 24.35
1997/02/03, 22.37
1997/02/04, 18.69
1997/02/05, 18.04
1997/02/06, 17.47
1997/02/07, 16.66
1997/02/08, 16.22
1997/02/09, 15.94
1997/02/10, 15.29
1997/02/11, 15.01
1997/02/12, 14.41
1997/02/13, 14.24
1997/02/14, 13.96
1997/02/15, 16.99
1997/02/16, 18.40
1997/02/17, 18.69
1997/02/18, 19.25
1997/02/19, 18.40
1997/02/20, 17.84
1997/02/21, 16.14
1997/02/22, 16.14
1997/02/23, 14.72
1997/02/24, 13.48
1997/02/25, 13.00
1997/02/26, 12.83
1997/02/27, 12.63
1997/02/28, 12.38
1997/03/01, 12.57
1997/03/02, 12.57
1997/03/03, 12.54
1997/03/04, 12.15
1997/03/05, 12.52
1997/03/06, 12.49
1997/03/07, 12.60
1997/03/08, 13.97
1997/03/09, 15.46
1997/03/10, 16.31
1997/03/11, 25.31
1997/03/12, 25.11
1997/03/13, 25.11
1997/03/14, 25.08
1997/03/15, 27.96
1997/03/16, 29.39
1997/03/17, 25.23
1997/03/18, 26.54
1997/03/19, 27.96
1997/03/20, 39.44
1997/03/21, 37.74
1997/03/22, 29.48
1997/03/23, 38.07
1997/03/24, 45.02
1997/03/25, 55.21
1997/03/26, 65.12
1997/03/27, 66.33
1997/03/28, 63.48
1997/03/29, 58.89
1997/03/30, 57.91
1997/03/31, 53.69
1997/04/01, 42.27
1997/04/02, 36.56
1997/04/03, 31.10
1997/04/04, 25.53
1997/04/05, 25.51
1997/04/06, 25.20
1997/04/07, 21.80
1997/04/08, 25.76
1997/04/09, 24.35
1997/04/10, 23.13
1997/04/11, 21.80
1997/04/12, 20.67
1997/04/13, 23.13
1997/04/14, 27.41
1997/04/15, 37.26
1997/04/16, 47.40
1997/04/17, 58.82
1997/04/18, 65.95
1997/04/19, 86.08
1997/04/20, 111.86
1997/04/21, 120.61
1997/04/22, 133.07
1997/04/23, 113.25
1997/04/24, 82.14
1997/04/25, 74.18
1997/04/26, 82.67
1997/04/27, 113.25
1997/04/28, 130.52
1997/04/29, 119.20
1997/04/30, 97.96
1997/05/01, 96.55
1997/05/02, 89.19
1997/05/03, 100.23
1997/05/04, 110.42
1997/05/05, 125.43
1997/05/06, 140.43
1997/05/07, 150.62
1997/05/08, 149.21
1997/05/09, 168.18
1997/05/10, 191.96
1997/05/11, 200.74
1997/05/12, 211.75
1997/05/13, 217.72
1997/05/14, 225.65
1997/05/15, 221.97
1997/05/16, 220.84
1997/05/17, 207.53
1997/05/18, 198.19
1997/05/19, 175.54
1997/05/20, 161.67
1997/05/21, 164.21
1997/05/22, 152.97
1997/05/23, 130.80
1997/05/24, 107.69
1997/05/25, 88.26
1997/05/26, 75.31
1997/05/27, 80.12
1997/05/28, 114.10
1997/05/29, 169.88
1997/05/30, 198.19
1997/05/31, 225.65
1997/06/01, 213.19
1997/06/02, 191.96
1997/06/03, 167.42
1997/06/04, 172.99
1997/06/05, 149.21
1997/06/06, 113.25
1997/06/07, 117.78
1997/06/08, 125.27
1997/06/09, 112.75
1997/06/10, 108.27
1997/06/11, 92.52
1997/06/12, 80.18
1997/06/13, 81.67
1997/06/14, 71.12
1997/06/15, 72.58
1997/06/16, 82.89
1997/06/17, 119.20
1997/06/18, 123.78
1997/06/19, 116.08
1997/06/20, 113.56
1997/06/21, 103.62
1997/06/22, 80.60
1997/06/23, 69.55
1997/06/24, 60.33
1997/06/25, 63.19
1997/06/26, 64.86
1997/06/27, 61.58
1997/06/28, 55.33
1997/06/29, 46.26
1997/06/30, 42.48
1997/07/01, 36.93
1997/07/02, 30.52
1997/07/03, 23.25
1997/07/04, 23.53
1997/07/05, 25.23
1997/07/06, 28.88
1997/07/07, 27.69
1997/07/08, 27.49
1997/07/09, 27.69
1997/07/10, 30.58
1997/07/11, 30.86
1997/07/12, 30.35
1997/07/13, 28.06
1997/07/14, 26.84
1997/07/15, 28.88
1997/07/16, 30.58
1997/07/17, 27.04
1997/07/18, 22.37
1997/07/19, 17.09
1997/07/20, 15.57
1997/07/21, 15.67
1997/07/22, 17.38
1997/07/23, 28.03
1997/07/24, 27.64
1997/07/25, 31.99
1997/07/26, 24.48
1997/07/27, 14.78
1997/07/28, 17.27
1997/07/29, 17.84
1997/07/30, 16.14
1997/07/31, 13.19
1997/08/01, 11.95
1997/08/02,  9.90
1997/08/03,  9.06
1997/08/04,  8.55
1997/08/05,  8.54
1997/08/06,  8.83
1997/08/07,  9.12
1997/08/08,  9.88
1997/08/09,  9.60
1997/08/10,  8.75
1997/08/11,  7.22
1997/08/12,  7.01
1997/08/13,  6.09
1997/08/14,  5.24
1997/08/15,  4.95
1997/08/16,  4.39
1997/08/17,  4.19
1997/08/18,  3.40
1997/08/19,  3.14
1997/08/20,  3.06
1997/08/21,  2.66
1997/08/22,  2.66
1997/08/23,  2.58
1997/08/24,  2.77
1997/08/25,  2.77
1997/08/26,  2.86
1997/08/27,  3.06
1997/08/28,  2.77
1997/08/29,  2.77
1997/08/30,  2.86
1997/08/31,  2.77
1997/09/01,  2.86
1997/09/02,  2.73
1997/09/03,  3.14
1997/09/04,  3.14
1997/09/05,  3.14
1997/09/06,  3.26
1997/09/07,  2.66
1997/09/08,  2.38
1997/09/09,  2.01
1997/09/10,  1.81
1997/09/11,  2.06
1997/09/12,  1.55
1997/09/13,  1.36
1997/09/14,  1.44
1997/09/15,  1.25
1997/09/16,  1.25
1997/09/17,  1.25
1997/09/18,  1.13
1997/09/19,  1.13
1997/09/20,  1.08
1997/09/21,  1.08
1997/09/22,  1.13
1997/09/23,  0.96
1997/09/24,  0.79
1997/09/25,  1.08
1997/09/26,  1.08
1997/09/27,  0.96
1997/09/28,  1.08
1997/09/29,  1.13
1997/09/30,  0.88
1997/10/01,  1.54
1997/10/02,  2.02
1997/10/03,  1.38
1997/10/04,  1.70
1997/10/05,  1.70
1997/10/06,  0.70
1997/10/07,  1.56
1997/10/08,  1.11
1997/10/09,  1.13
1997/10/10,  0.83
1997/10/11,  1.13
1997/10/12,  3.29
1997/10/13,  1.92
1997/10/14,  3.19
1997/10/15,  3.47
1997/10/16,  2.81
1997/10/17,  3.11
1997/10/18,  2.55
1997/10/19,  1.10
1997/10/20,  1.70
1997/10/21,  2.55
1997/10/22,  1.41
1997/10/23,  0.63
1997/10/24,  0.85
1997/10/25,  0.60
1997/10/26,  1.17
1997/10/27,  2.00
1997/10/28,  2.27
1997/10/29,  0.94
1997/10/30,  2.55
1997/10/31,  2.83
1997/11/01,  3.16
1997/11/02,  3.11
1997/11/03,  2.83
1997/11/04,  2.83
1997/11/05,  2.83
1997/11/06,  2.27
1997/11/07,  1.47
1997/11/08,  2.55
1997/11/09,  3.11
1997/11/10,  3.68
1997/11/11,  3.20
1997/11/12,  4.11
1997/11/13,  3.11
1997/11/14,  3.43
1997/11/15,  3.22
1997/11/16,  1.98
1997/11/17,  1.86
1997/11/18,  2.27
1997/11/19,  2.83
1997/11/20,  1.98
1997/11/21,  1.70
1997/11/22,  1.98
1997/11/23,  2.27
1997/11/24,  2.83
1997/11/25,  2.41
1997/11/26,  7.93
1997/11/27,  7.64
1997/11/28,  5.66
1997/11/29,  6.34
1997/11/30,  5.38
1997/12/01,  3.68
1997/12/02,  3.96
1997/12/03,  4.19
1997/12/04,  3.96
1997/12/05,  3.28
1997/12/06,  3.76
1997/12/07,  5.10
1997/12/08,  5.95
1997/12/09,  5.38
1997/12/10,  4.53
1997/12/11,  5.10
1997/12/12,  4.92
1997/12/13,  4.22
1997/12/14,  3.76
1997/12/15,  3.68
1997/12/16,  3.68
1997/12/17,  3.62
1997/12/18,  3.45
1997/12/19,  2.83
1997/12/20,  1.92
1997/12/21,  3.93
1997/12/22,  3.56
1997/12/23,  2.29
1997/12/24,  3.85
1997/12/25,  3.11
1997/12/26,  2.84
1997/12/27,  4.07
1997/12/28,  3.73
1997/12/29,  2.97
1997/12/30,  2.55
1997/12/31,  3.40
1998/01/01,  2.55
1998/01/02,  3.99
1998/01/03,  5.52
1998/01/04,  5.97
1998/01/05,  5.95
1998/01/06,  6.79
1998/01/07,  5.66
1998/01/08,  4.44
1998/01/09,  5.84
1998/01/10,  5.50
1998/01/11,  7.08
1998/01/12, 10.48
1998/01/13, 14.44
1998/01/14, 12.17
1998/01/15, 23.78
1998/01/16, 63.99
1998/01/17, 37.66
1998/01/18, 31.99
1998/01/19, 28.60
1998/01/20, 20.87
1998/01/21, 16.26
1998/01/22, 16.29
1998/01/23, 15.29
1998/01/24, 15.86
1998/01/25, 15.29
1998/01/26, 14.16
1998/01/27, 15.29
1998/01/28, 13.75
1998/01/29, 10.86
1998/01/30, 12.32
1998/01/31,  9.41
1998/02/01,  7.92
1998/02/02, 16.94
1998/02/03, 46.72
1998/02/04, 34.82
1998/02/05, 25.17
1998/02/06, 22.65
1998/02/07, 22.65
1998/02/08, 21.23
1998/02/09, 19.40
1998/02/10, 19.34
1998/02/11, 18.25
1998/02/12, 18.40
1998/02/13, 18.23
1998/02/14, 19.54
1998/02/15, 18.96
1998/02/16, 17.55
1998/02/17, 16.08
1998/02/18, 15.86
1998/02/19, 15.29
1998/02/20, 14.16
1998/02/21, 14.16
1998/02/22, 14.00
1998/02/23, 14.66
1998/02/24, 14.09
1998/02/25, 14.16
1998/02/26, 12.46
1998/02/27, 11.44
1998/02/28,  9.90
1998/03/01, 11.24
1998/03/02, 13.67
1998/03/03, 14.75
1998/03/04, 14.64
1998/03/05, 12.22
1998/03/06, 13.76
1998/03/07, 13.42
1998/03/08, 10.90
1998/03/09, 11.89
1998/03/10, 14.70
1998/03/11, 16.99
1998/03/12, 16.91
1998/03/13, 16.99
1998/03/14, 16.34
1998/03/15, 17.33
1998/03/16, 21.80
1998/03/17, 24.92
1998/03/18, 30.12
1998/03/19, 31.52
1998/03/20, 35.80
1998/03/21, 37.20
1998/03/22, 38.51
1998/03/23, 47.17
1998/03/24, 73.33
1998/03/25, 69.37
1998/03/26, 57.19
1998/03/27, 45.30
1998/03/28, 39.07
1998/03/29, 31.71
1998/03/30, 27.79
1998/03/31, 23.10
1998/04/01, 21.98
1998/04/02, 23.32
1998/04/03, 22.08
1998/04/04, 19.82
1998/04/05, 18.69
1998/04/06, 17.56
1998/04/07, 16.42
1998/04/08, 16.02
1998/04/09, 15.82
1998/04/10, 14.11
1998/04/11, 15.71
1998/04/12, 18.69
1998/04/13, 17.84
1998/04/14, 17.55
1998/04/15, 15.57
1998/04/16, 13.59
1998/04/17, 15.59
1998/04/18, 15.97
1998/04/19, 18.94
1998/04/20, 34.64
1998/04/21, 48.92
1998/04/22, 74.75
1998/04/23, 80.66
1998/04/24, 72.24
1998/04/25, 52.99
1998/04/26, 53.24
1998/04/27, 63.99
1998/04/28, 77.86
1998/04/29, 89.19
1998/04/30, 100.51
1998/05/01, 118.06
1998/05/02, 113.41
1998/05/03, 106.74
1998/05/04, 100.23
1998/05/05, 88.62
1998/05/06, 72.19
1998/05/07, 64.05
1998/05/08, 62.65
1998/05/09, 65.59
1998/05/10, 65.40
1998/05/11, 61.36
1998/05/12, 56.19
1998/05/13, 52.27
1998/05/14, 40.88
1998/05/15, 38.06
1998/05/16, 44.17
1998/05/17, 41.62
1998/05/18, 39.48
1998/05/19, 45.36
1998/05/20, 69.93
1998/05/21, 60.02
1998/05/22, 49.73
1998/05/23, 65.43
1998/05/24, 65.58
1998/05/25, 90.88
1998/05/26, 78.14
1998/05/27, 62.13
1998/05/28, 57.93
1998/05/29, 62.35
1998/05/30, 62.38
1998/05/31, 69.08
1998/06/01, 113.96
1998/06/02, 160.25
1998/06/03, 137.32
1998/06/04, 110.14
1998/06/05, 123.73
1998/06/06, 140.30
1998/06/07, 190.10
1998/06/08, 181.78
1998/06/09, 176.11
1998/06/10, 180.78
1998/06/11, 172.09
1998/06/12, 165.63
1998/06/13, 163.08
1998/06/14, 192.87
1998/06/15, 246.96
1998/06/16, 269.54
1998/06/17, 257.93
1998/06/18, 235.84
1998/06/19, 236.00
1998/06/20, 235.76
1998/06/21, 242.92
1998/06/22, 235.56
1998/06/23, 219.42
1998/06/24, 206.68
1998/06/25, 226.92
1998/06/26, 222.97
1998/06/27, 208.01
1998/06/28, 218.54
1998/06/29, 231.50
1998/06/30, 224.43
1998/07/01, 207.55
1998/07/02, 212.14
1998/07/03, 214.00
1998/07/04, 202.03
1998/07/05, 200.36
1998/07/06, 203.96
1998/07/07, 219.74
1998/07/08, 228.30
1998/07/09, 233.88
1998/07/10, 214.61
1998/07/11, 174.66
1998/07/12, 163.82
1998/07/13, 168.29
1998/07/14, 157.82
1998/07/15, 137.82
1998/07/16, 157.42
1998/07/17, 160.63
1998/07/18, 162.40
1998/07/19, 150.51
1998/07/20, 140.24
1998/07/21, 150.91
1998/07/22, 122.03
1998/07/23, 111.55
1998/07/24, 101.96
1998/07/25, 87.99
1998/07/26, 75.68
1998/07/27, 70.50
1998/07/28, 69.08
1998/07/29, 67.38
1998/07/30, 60.87
1998/07/31, 47.30
1998/08/01, 38.85
1998/08/02, 36.44
1998/08/03, 38.02
1998/08/04, 37.66
1998/08/05, 40.49
1998/08/06, 44.17
1998/08/07, 39.64
1998/08/08, 32.72
1998/08/09, 24.71
1998/08/10, 20.39
1998/08/11, 21.57
1998/08/12, 26.61
1998/08/13, 24.63
1998/08/14, 23.22
1998/08/15, 27.46
1998/08/16, 19.27
1998/08/17, 16.03
1998/08/18, 13.04
1998/08/19, 11.27
1998/08/20,  9.50
1998/08/21,  9.18
1998/08/22,  7.08
1998/08/23,  6.80
1998/08/24,  4.59
1998/08/25,  5.48
1998/08/26,  4.83
1998/08/27,  5.71
1998/08/28,  5.45
1998/08/29,  7.80
1998/08/30,  7.08
1998/08/31,  7.64
1998/09/01,  8.33
1998/09/02,  7.64
1998/09/03,  5.71
1998/09/04,  7.02
1998/09/05,  8.23
1998/09/06, 12.74
1998/09/07,  9.14
1998/09/08,  7.08
1998/09/09, 20.14
1998/09/10, 35.11
1998/09/11, 15.29
1998/09/12, 10.58
1998/09/13,  7.08
1998/09/14,  6.50
1998/09/15,  6.49
1998/09/16,  4.23
1998/09/17,  5.37
1998/09/18,  5.34
1998/09/19,  5.10
1998/09/20,  2.55
1998/09/21,  2.54
1998/09/22,  3.11
1998/09/23,  3.69
1998/09/24,  1.89
1998/09/25,  1.42
1998/09/26,  1.98
1998/09/27,  3.11
1998/09/28,  2.25
1998/09/29,  7.16
1998/09/30,  9.64
1998/10/01, 11.33
1998/10/02, 10.19
1998/10/03,  8.18
1998/10/04,  5.12
1998/10/05,  4.53
1998/10/06,  2.85
1998/10/07,  4.47
1998/10/08,  1.54
1998/10/09,  2.59
1998/10/10,  2.27
1998/10/11,  3.40
1998/10/12,  0.40
1998/10/13,  3.51
1998/10/14,  3.12
1998/10/15,  2.16
1998/10/16,  5.20
1998/10/17,  3.84
1998/10/18,  0.36
1998/10/19,  1.50
1998/10/20,  0.59
1998/10/21,  1.62
1998/10/22,  1.36
1998/10/23,  4.20
1998/10/24,  0.29
1998/10/25,  1.93
1998/10/26,  0.07
1998/10/27,  4.53
1998/10/28,  2.27
1998/10/29,  2.55
1998/10/30,  3.96
1998/10/31,  3.32
1998/11/01,  1.64
1998/11/02,  2.27
1998/11/03,  2.87
1998/11/04,  5.33
1998/11/05,  2.47
1998/11/06,  1.00
1998/11/07,  2.61
1998/11/08,  2.34
1998/11/09,  3.20
1998/11/10,  2.77
1998/11/11,  4.94
1998/11/12,  3.80
1998/11/13,  6.08
1998/11/14,  5.92
1998/11/15,  4.47
1998/11/16,  5.51
1998/11/17,  5.77
1998/11/18,  4.74
1998/11/19,  3.92
1998/11/20,  5.66
1998/11/21,  6.80
1998/11/22,  7.62
1998/11/23,  7.36
1998/11/24,  9.03
1998/11/25,  8.62
1998/11/26,  7.31
1998/11/27,  7.54
1998/11/28,  7.33
1998/11/29, 12.43
1998/11/30, 23.70
1998/12/01, 23.70
1998/12/02, 20.89
1998/12/03, 15.52
1998/12/04, 14.10
1998/12/05, 11.33
